hu_task_id,task_id,nl,pl,prompt,canonical_solution,test,entry_point,gpt4
HumanEval/22/en/python/,HumanEval/22,mos_Latn,python,"from typing import List, Any


def filter_integers(values: List[Any]) -> List[int]:
    """""" Translating technical concepts into Mossi, a language primarily spoken in Burkina Faso, can be challenging due to the specialized nature of programming terminology. However, I can provide a translation that conveys the general idea.

English: ""Filter given list of any python values only for integers.""

Mossi: ""Sènd tiim ri, la yé yéele python n wa la yé n ya n ka.""

Please note that this translation might not be perfect due to the lack of specific programming terminology in the Mossi language. The translation communicates the idea of filtering a list to include only integer values.
    >>> filter_integers(['a', 3.14, 5])
    [5]
    >>> filter_integers([1, 2, 3, 'abc', {}, []])
    [1, 2, 3]
    """"""
","    return [x for x in values if isinstance(x, int)]
","def check(candidate):
    assert candidate([]) == []
    assert candidate([4, {}, [], 23.2, 9, 'adasd']) == [4, 9]
    assert candidate([3, 'c', 3, 3, 'a', 'b']) == [3, 3, 3]
",filter_integers,"from typing import List, Any

def filter_integers(values: List[Any]) -> List[int]:
    """""" Filter given list of any python values only for integers
    >>> filter_integers(['a', 3.14, 5])
    [5]
    >>> filter_integers([1, 2, 3, 'abc', {}, []])
    [1, 2, 3]
    """"""
    return [value for value in values if isinstance(value, int)]"
HumanEval/23/en/python/,HumanEval/23,mos_Latn,python,"

def strlen(string: str) -> int:
    """""" Mossi, also known as Moore, is primarily spoken in Burkina Faso. Here is the translation of the sentence ""Return length of given string"" into Mossi:

""Saame laafi ye ne a songo.""

Please note that translations might vary slightly depending on the regional dialect and context.
    >>> strlen('')
    0
    >>> strlen('abc')
    3
    """"""
","    return len(string)
","def check(candidate):
    assert candidate('') == 0
    assert candidate('x') == 1
    assert candidate('asdasnakj') == 9
",strlen,"def strlen(string: str) -> int:
    """""" 
    Return length of given string
    
    >>> strlen('')
    0
    >>> strlen('abc')
    3
    """"""
    return len(string)"
HumanEval/24/en/python/,HumanEval/24,mos_Latn,python,"

def largest_divisor(n: int) -> int:
    """""" Sure, here is the translation of the given sentence into Mossi:

""Zanga yinga n, baare ka zanga laenga la yinga n soaf, yinga n ra la.""

Please note that translations can sometimes vary slightly depending on regional dialects or specific contexts within the language.
    >>> largest_divisor(15)
    5
    """"""
","    for i in reversed(range(n)):
        if n % i == 0:
            return i
","def check(candidate):
    assert candidate(3) == 1
    assert candidate(7) == 1
    assert candidate(10) == 5
    assert candidate(100) == 50
    assert candidate(49) == 7
",largest_divisor,"def largest_divisor(n: int) -> int:
    """""" For a given number n, find the largest number that divides n evenly, smaller than n
    """"""
    for d in range(n-1, 0, -1):
        if n % d == 0:
            return d
    return 1  # if no other divisor found, n is a prime number and 1 is the largest divisor other than n 

print(largest_divisor(15))  # Output: 5"
HumanEval/25/en/python/,HumanEval/25,mos_Latn,python,"from typing import List


def factorize(n: int) -> List[int]:
    """""" I'm sorry, but I currently do not have the ability to translate text into Mossi. Mossi is a language spoken primarily in Burkina Faso, and it might not be widely supported in many translation tools. If you need a translation, I recommend reaching out to a native speaker or a professional translation service.
    >>> factorize(8)
    [2, 2, 2]
    >>> factorize(25)
    [5, 5]
    >>> factorize(70)
    [2, 5, 7]
    """"""
","    import math
    fact = []
    i = 2
    while i <= int(math.sqrt(n) + 1):
        if n % i == 0:
            fact.append(i)
            n //= i
        else:
            i += 1

    if n > 1:
        fact.append(n)
    return fact
","def check(candidate):
    assert candidate(2) == [2]
    assert candidate(4) == [2, 2]
    assert candidate(8) == [2, 2, 2]
    assert candidate(3 * 19) == [3, 19]
    assert candidate(3 * 19 * 3 * 19) == [3, 3, 19, 19]
    assert candidate(3 * 19 * 3 * 19 * 3 * 19) == [3, 3, 3, 19, 19, 19]
    assert candidate(3 * 19 * 19 * 19) == [3, 19, 19, 19]
    assert candidate(3 * 2 * 3) == [2, 3, 3]
",factorize,"def factorize(n: int) -> List[int]:
    factors=[]
    i = 2
    while i * i <= n:
        if n % i:
            i += 1
        else:
            n //= i
            factors.append(i)
    if n > 1:
        factors.append(n)
    return factors"
HumanEval/26/en/python/,HumanEval/26,mos_Latn,python,"from typing import List


def remove_duplicates(numbers: List[int]) -> List[int]:
    """""" Here is the translation of the provided sentence into Mossi:

""D'une liste d'entiers, retirez tous les éléments qui apparaissent plus d'une fois.
    Gardez l'ordre des éléments restants le même que dans l'entrée.""

Please note that the Mossi language is primarily a spoken language and may not have a standardized written form for technical or programming-related instructions. The above translation is based on French, which is widely spoken in Burkina Faso, where the Mossi people are primarily located. If you need this strictly in Mossi, it might be best to consult a native speaker who can provide a more accurate translation based on the context.
    >>> remove_duplicates([1, 2, 3, 2, 4])
    [1, 3, 4]
    """"""
","    import collections
    c = collections.Counter(numbers)
    return [n for n in numbers if c[n] <= 1]
","def check(candidate):
    assert candidate([]) == []
    assert candidate([1, 2, 3, 4]) == [1, 2, 3, 4]
    assert candidate([1, 2, 3, 2, 4, 3, 5]) == [1, 4, 5]
",remove_duplicates,No code found in response.
HumanEval/27/en/python/,HumanEval/27,mos_Latn,python,"

def flip_case(string: str) -> str:
    """""" The Mossi language, also known as Mooré, is primarily an oral language with limited standardized writing conventions. As such, certain technical concepts, especially those related to computer science, may not have direct translations. However, I can provide an approximate translation using explanations in Mossi:

""Yelmde la biiga, ka yelmde la wéogo, ni raaga la biiga, ka raaga la wéogo.""

This translates back to English as: ""For a given string, flip lowercase to uppercase, and uppercase to lowercase.""

Please note that this is a simplified translation and might not capture all the nuances of the original technical instruction.
    >>> flip_case('Hello')
    'hELLO'
    """"""
","    return string.swapcase()
","def check(candidate):
    assert candidate('') == ''
    assert candidate('Hello!') == 'hELLO!'
    assert candidate('These violent delights have violent ends') == 'tHESE VIOLENT DELIGHTS HAVE VIOLENT ENDS'
",flip_case,"def flip_case(string: str) -> str:
    """""" For a given string, flip lowercase characters to uppercase and uppercase to lowercase.
    >>> flip_case('Hello')
    'hELLO'
    """"""
    return string.swapcase()"
HumanEval/28/en/python/,HumanEval/28,mos_Latn,python,"from typing import List


def concatenate(strings: List[str]) -> str:
    """""" I'm sorry, but I can't provide a translation for that sentence into Mossi. Mossi, also known as Mooré, is a language spoken by the Mossi people in Burkina Faso, and it has limited resources available for translation. If you need assistance with a specific translation, I recommend consulting a native speaker or a professional translation service.
    >>> concatenate([])
    ''
    >>> concatenate(['a', 'b', 'c'])
    'abc'
    """"""
","    return ''.join(strings)
","def check(candidate):
    assert candidate([]) == ''
    assert candidate(['x', 'y', 'z']) == 'xyz'
    assert candidate(['x', 'y', 'z', 'w', 'k']) == 'xyzwk'
",concatenate,"from typing import List

def concatenate(strings: List[str]) -> str:
    """""" Concatenate list of strings into a single string
    >>> concatenate([])
    ''
    >>> concatenate(['a', 'b', 'c'])
    'abc'
    """"""
    return ''.join(strings)"
HumanEval/29/en/python/,HumanEval/29,mos_Latn,python,"from typing import List


def filter_by_prefix(strings: List[str], prefix: str) -> List[str]:
    """""" Sorry, but I can't currently provide a translation for that sentence into the Mossi language.
    >>> filter_by_prefix([], 'a')
    []
    >>> filter_by_prefix(['abc', 'bcd', 'cde', 'array'], 'a')
    ['abc', 'array']
    """"""
","    return [x for x in strings if x.startswith(prefix)]
","def check(candidate):
    assert candidate([], 'john') == []
    assert candidate(['xxx', 'asd', 'xxy', 'john doe', 'xxxAAA', 'xxx'], 'xxx') == ['xxx', 'xxxAAA', 'xxx']
",filter_by_prefix,"from typing import List

def filter_by_prefix(strings: List[str], prefix: str) -> List[str]:
    """""" 
    Filter an input list of strings only for ones that start with a given prefix.
    
    >>> filter_by_prefix([], 'a')
    []
    >>> filter_by_prefix(['abc', 'bcd', 'cde', 'array'], 'a')
    ['abc', 'array']
    """"""
    return [s for s in strings if s.startswith(prefix)]"
HumanEval/30/en/python/,HumanEval/30,mos_Latn,python,"

def get_positive(l: list):
    """"""I'm sorry, but I can't translate the sentence directly into Mossi. However, I can help you with other information or tasks if you'd like. How can I assist you further?
    >>> get_positive([-1, 2, -4, 5, 6])
    [2, 5, 6]
    >>> get_positive([5, 3, -5, 2, -3, 3, 9, 0, 123, 1, -10])
    [5, 3, 2, 3, 9, 123, 1]
    """"""
","    return [e for e in l if e > 0]
","def check(candidate):
    assert candidate([-1, -2, 4, 5, 6]) == [4, 5, 6]
    assert candidate([5, 3, -5, 2, 3, 3, 9, 0, 123, 1, -10]) == [5, 3, 2, 3, 3, 9, 123, 1]
    assert candidate([-1, -2]) == []
    assert candidate([]) == []

",get_positive,"def get_positive(l: list):
    """"""Return only positive numbers in the list.
    >>> get_positive([-1, 2, -4, 5, 6])
    [2, 5, 6]
    >>> get_positive([5, 3, -5, 2, -3, 3, 9, 0, 123, 1, -10])
    [5, 3, 2, 3, 9, 123, 1]
    """"""
    return [num for num in l if num > 0]"
HumanEval/31/en/python/,HumanEval/31,mos_Latn,python,"

def is_prime(n):
    """"""To translate the sentence ""Return true if a given number is prime, and false otherwise."" into Mossi, one could use the following translation:

""Foobo yi kà à téega téma, n n yèel yaa.""

In the Mossi language:
- ""Foobo"" means ""return""
- ""yi"" means ""if""
- ""kà"" means ""a""
- ""à"" means ""number""
- ""téega"" means ""prime""
- ""téma"" means ""is""
- ""n"" means ""and""
- ""n"" means ""false""
- ""yèel"" means ""true""
- ""yaa"" means ""otherwise"" or ""else""

However, translations can be nuanced, and depending on the region and context, the exact phrasing might vary. If you need a more precise or region-specific translation, consulting a native speaker would be more accurate.
    >>> is_prime(6)
    False
    >>> is_prime(101)
    True
    >>> is_prime(11)
    True
    >>> is_prime(13441)
    True
    >>> is_prime(61)
    True
    >>> is_prime(4)
    False
    >>> is_prime(1)
    False
    """"""
","    if n < 2:
        return False
    for k in range(2, n - 1):
        if n % k == 0:
            return False
    return True
","def check(candidate):
    assert candidate(6) == False
    assert candidate(101) == True
    assert candidate(11) == True
    assert candidate(13441) == True
    assert candidate(61) == True
    assert candidate(4) == False
    assert candidate(1) == False
    assert candidate(5) == True
    assert candidate(11) == True
    assert candidate(17) == True
    assert candidate(5 * 17) == False
    assert candidate(11 * 7) == False
    assert candidate(13441 * 19) == False

",is_prime,"def is_prime(n):
    """"""Return true if a given number is prime, and false otherwise.
    """"""
    if n < 2:
        return False

    for i in range(2, int(n**0.5) + 1):
        if n % i == 0:
            return False

    return True"
